"capability_id","workspace","canonical_route","object_type","action","permission","guard_helper","server_enforcement_point","frontend_behavior","source_review_status","verification_status","evidence"
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/operations/recovery/:planId/transition","POST handleRecoveryTransition","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/recovery/[planId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/operations/recovery","POST handleRecovery","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/recovery/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/operations/replacements/:caseId/transition","POST handleReplacementTransition","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/replacements/[caseId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/operations/replacements/:caseId/transition","POST handleReplacementTransition","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/replacements/[caseId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/operations/returns/:caseId/transition","POST handleReturnTransition","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/returns/[caseId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/operations/returns/:caseId/transition","POST handleReturnTransition","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/returns/[caseId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/operations/settlements/:settlementId/readiness","POST handleSettlementReadinessUpdate","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/settlements/[settlementId]/readiness/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/operations/settlements/:settlementId/readiness","POST handleSettlementReadinessUpdate","marketplace.operations.view|marketplace.operations.missions.manage|marketplace.providers.view|marketplace.finance.view|marketplace.operations.incidents.manage|marketplace.finance.reconciliation.manage|marketplace.operations.evidence.manage|marketplace.operations.returns.manage|marketplace.operations.disputes.manage|marketplace.operations.recovery.manage|marketplace.operations.reconciliation.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/operations/settlements/[settlementId]/readiness/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/partner-os/tenants/:tenantId/modules","POST handleTenantModuleUpsert","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/modules/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AcademyCommand."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/partner-os/tenants/:tenantId/onboarding/:checkId","POST handleTenantOnboardingCheck","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/onboarding/[checkId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AcademyCommand."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/partner-os/tenants/:tenantId/subscription","POST handleTenantSubscriptionAssign","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/subscription/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AcademyCommand."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/partner-os/tenants/:tenantId/transition","POST handleTenantTransition","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AcademyCommand."
"CAP-B09-001","Academy / B2B & partenaires","/angelcare-marketplace/admin/academy","/api/angelcare-marketplace/partner-os/tenants","POST handleTenants","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/partner-os/tenants/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AcademyCommand."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/payments/intents","POST handlePaymentIntentCreate","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/payments/intents/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/payments/webhooks/:provider","POST handlePaymentWebhook","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/payments/webhooks/[provider]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/availability/:ruleId","PATCH handleProviderAvailabilityRule","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/availability/[ruleId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/availability/:ruleId","DELETE handleProviderAvailabilityRule","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/availability/[ruleId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/availability/exceptions","POST handleProviderAvailabilityException","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/availability/exceptions/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/availability","POST handleAvailability","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/availability/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/certifications/:certificationId/review","POST handleProviderCertificationReview","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/certifications/[certificationId]/review/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/documents/:documentId/review","POST handleDocumentReview","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/documents/[documentId]/review/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/documents/request","POST handleProviderDocumentRequest","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/documents/request/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/eligibility/recalculate","POST handleEligibilityRecalculate","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/eligibility/recalculate/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/lifecycle","POST handleProviderLifecycle","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/lifecycle/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/performance","POST handleProviderPerformance","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/performance/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/qualifications/:qualificationId","PATCH handleProviderQualification","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/qualifications/[qualificationId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/qualifications/:qualificationId","DELETE handleProviderQualification","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/qualifications/[qualificationId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId/qualifications","POST handleProviderQualifications","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/qualifications/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/:providerId","PATCH handleProviderDossier","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/[providerId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers/payable/:payableId/decision","POST handlePayableDecision","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/payable/[payableId]/decision/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/providers","POST handleProviders","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/providers/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/public/footer/events","POST handlePublicFooterEvent","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/public/footer/events/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/qa/defects/:defectId/transition","POST handleDefectTransition","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/qa/defects/[defectId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by TrustCommand; AdminWorkspaceContextNav."
"CAP-B01-001","Accueil / Produits & services","/angelcare-marketplace/admin","/api/angelcare-marketplace/quote-baskets/:basketId/items","POST handleQuoteBasketItems","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/quote-baskets/[basketId]/items/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperatorExcellenceCockpit."
"CAP-B04-001","Commandes & réservations","/angelcare-marketplace/admin/orders","/api/angelcare-marketplace/quote-baskets/:basketId/items","POST handleQuoteBasketItems","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/quote-baskets/[basketId]/items/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by EnterpriseOrderCommand."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/quote-baskets/:basketId/items","POST handleQuoteBasketItems","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/quote-baskets/[basketId]/items/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
"CAP-B01-001","Accueil / Produits & services","/angelcare-marketplace/admin","/api/angelcare-marketplace/quote-baskets","POST handleQuoteBaskets","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/quote-baskets/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperatorExcellenceCockpit."
"CAP-B04-001","Commandes & réservations","/angelcare-marketplace/admin/orders","/api/angelcare-marketplace/quote-baskets","POST handleQuoteBaskets","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/quote-baskets/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by EnterpriseOrderCommand."
"CAP-B08-001","Prestataires & fournisseurs","/angelcare-marketplace/admin/supply-network","/api/angelcare-marketplace/quote-baskets","POST handleQuoteBaskets","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/quote-baskets/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by NetworkAreaPage."
