"api_route","methods","handler_symbols","business_domain","capability_ids","permission_guard","read_write","mutation_type","operator_facing_indirectly","authority_classification","review_status","evidence"
"/api/angelcare-marketplace/partner-os/tenants/:tenantId/onboarding/:checkId","POST","handleTenantOnboardingCheck","Academy / B2B & partenaires","CAP-B09-001","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","WRITE","POST via handleTenantOnboardingCheck","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/onboarding/[checkId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/partner-os/tenants/:tenantId/subscription","POST","handleTenantSubscriptionAssign","Academy / B2B & partenaires","CAP-B09-001","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","WRITE","POST via handleTenantSubscriptionAssign","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/subscription/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/partner-os/tenants/:tenantId/transition","POST","handleTenantTransition","Academy / B2B & partenaires","CAP-B09-001","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","WRITE","POST via handleTenantTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/partner-os/tenants/:tenantId/workspace","GET","handleTenantWorkspace","Academy / B2B & partenaires","CAP-B09-001","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/partner-os/tenants/[tenantId]/workspace/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/partner-os/tenants","GET|POST","handleTenants","Academy / B2B & partenaires","CAP-B09-001","marketplace.partner_os.admin.view|marketplace.partner_os.tenants.create|marketplace.partner_os.tenants.manage|marketplace.partner_os.plans.view|marketplace.partner_os.subscriptions.view|marketplace.partner_os.tenant.access|marketplace.partner_os.onboarding.manage|marketplace.partner_os.subscriptions.manage|marketplace.partner_os.modules.manage","READ_WRITE","POST via handleTenants","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/partner-os/tenants/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/payments/intents","POST","handlePaymentIntentCreate","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","WRITE","POST via handlePaymentIntentCreate","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/payments/intents/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/payments/paypal/cancel","GET","handlePayPalCancel","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/payments/paypal/cancel/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/payments/paypal/return","GET","handlePayPalReturn","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/payments/paypal/return/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/payments/webhooks/:provider","POST","handlePaymentWebhook","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","WRITE","POST via handlePaymentWebhook","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/payments/webhooks/[provider]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/performance/observations","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/performance/observations/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/availability/:ruleId","PATCH|DELETE","handleProviderAvailabilityRule","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","PATCH|DELETE via handleProviderAvailabilityRule","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/availability/[ruleId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/availability/exceptions","POST","handleProviderAvailabilityException","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleProviderAvailabilityException","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/availability/exceptions/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/availability","POST","handleAvailability","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleAvailability","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/availability/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/certifications/:certificationId/review","POST","handleProviderCertificationReview","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleProviderCertificationReview","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/certifications/[certificationId]/review/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/documents/:documentId/review","POST","handleDocumentReview","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleDocumentReview","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/documents/[documentId]/review/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/documents/request","POST","handleProviderDocumentRequest","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleProviderDocumentRequest","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/documents/request/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/eligibility/recalculate","POST","handleEligibilityRecalculate","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleEligibilityRecalculate","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/eligibility/recalculate/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/lifecycle","POST","handleProviderLifecycle","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleProviderLifecycle","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/lifecycle/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/performance","POST","handleProviderPerformance","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleProviderPerformance","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/performance/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/qualifications/:qualificationId","PATCH|DELETE","handleProviderQualification","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","PATCH|DELETE via handleProviderQualification","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/qualifications/[qualificationId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId/qualifications","POST","handleProviderQualifications","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handleProviderQualifications","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/qualifications/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/:providerId","GET|PATCH","handleProviderDossier","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ_WRITE","PATCH via handleProviderDossier","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/[providerId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/assignments","GET","handleProviderSummary","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/assignments/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/availability","GET","handleProviderAdminAvailability","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/availability/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/certifications","GET","handleProviderAdminCertifications","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/certifications/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/documents","GET","handleProviderAdminDocuments","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/documents/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/payable/:payableId/decision","POST","handlePayableDecision","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","WRITE","POST via handlePayableDecision","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/payable/[payableId]/decision/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/payable","GET","handleProviderAdminPayables","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/payable/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/performance","GET","handleProviderAdminPerformance","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/performance/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers","GET|POST","handleProviders","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ_WRITE","POST via handleProviders","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/providers/summary","GET","handleProviderSummary","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view|marketplace.providers.create|marketplace.providers.manage|marketplace.providers.documents.review|marketplace.providers.eligibility.review|marketplace.providers.availability.manage|marketplace.providers.payable_eligibility.review|marketplace.providers.certifications.review|marketplace.providers.performance.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/providers/summary/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/catalog/:slug","GET","handlePublicCatalogItem","Accueil / Produits & services","CAP-B01-001|CAP-B04-001|CAP-B08-001","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/catalog/[slug]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/discovery/category-native-compare","GET","handleCategoryNativeCompare","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/discovery/category-native-compare/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/discovery/category-native-filters","GET","handleCategoryNativeFilters","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/discovery/category-native-filters/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/events","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","PUBLIC_MARKETPLACE_AUTHORITY","NOT_APPLICABLE","NOT_APPLICABLE","READ","NOT_APPLICABLE","NO","PUBLIC_MARKETPLACE_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/events/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/experience/:itemKey/availability","GET","handlePublicCategoryNativeAvailability","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/experience/[itemKey]/availability/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/experience/:itemKey/configuration","GET","handlePublicCategoryNativeConfiguration","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/experience/[itemKey]/configuration/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/experience/:itemKey/pricing","GET","handlePublicCategoryNativePricing","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/experience/[itemKey]/pricing/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/experience/:itemKey/recommendations","GET","handlePublicCategoryNativeRecommendations","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/experience/[itemKey]/recommendations/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/experience/:itemKey","GET","handlePublicCategoryNativeExperience","Catégories & collections","CAP-B02-001","marketplace.journeys.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/experience/[itemKey]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/footer/events","POST","handlePublicFooterEvent","Boutique","CAP-B05-001","marketplace.commerce.view|marketplace.publication.manage|marketplace.analytics.view","WRITE","POST via handlePublicFooterEvent","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/footer/events/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/public/inquiries","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","PUBLIC_MARKETPLACE_AUTHORITY","NOT_APPLICABLE","NOT_APPLICABLE","READ","NOT_APPLICABLE","NO","PUBLIC_MARKETPLACE_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/public/inquiries/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/checks","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/checks/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/defects/:defectId/transition","POST","handleDefectTransition","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","WRITE","POST via handleDefectTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/defects/[defectId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/defects","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/defects/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/results","GET","handleTestResults","Trust & qualité","CAP-B11-001","marketplace.qa.view|marketplace.launch.view|marketplace.qa.defects.manage|marketplace.launch.gates.manage|marketplace.launch.release.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/results/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/runs","INTERNAL_FRAMEWORK_HANDLER","INLINE_ROUTE_HANDLER","Trust & qualité","CAP-B11-001","marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.security.view|marketplace.qa.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.qa.defects.manage|marketplace.launch.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/runs/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/suites","GET","handleTestSuites","Trust & qualité","CAP-B11-001","marketplace.qa.view|marketplace.launch.view|marketplace.qa.defects.manage|marketplace.launch.gates.manage|marketplace.launch.release.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/suites/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/qa/summary","GET","handleQaSummary","Trust & qualité","CAP-B11-001","marketplace.qa.view|marketplace.launch.view|marketplace.qa.defects.manage|marketplace.launch.gates.manage|marketplace.launch.release.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/qa/summary/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/quote-baskets/:basketId/items","POST","handleQuoteBasketItems","Accueil / Produits & services","CAP-B01-001|CAP-B04-001|CAP-B08-001","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","WRITE","POST via handleQuoteBasketItems","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/quote-baskets/[basketId]/items/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/quote-baskets","GET|POST","handleQuoteBaskets","Accueil / Produits & services","CAP-B01-001|CAP-B04-001|CAP-B08-001","marketplace.catalog.view|marketplace.catalog.manage|marketplace.catalog.publish|marketplace.catalog.suppliers.view|marketplace.quote_basket.create|marketplace.quote_basket.view|marketplace.quote_basket.manage","READ_WRITE","POST via handleQuoteBaskets","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/quote-baskets/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/security/access-reviews","GET","handleAccessReviews","Trust & qualité","CAP-B11-001","marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.security.view|marketplace.security.access_review|marketplace.security.isolation.review|marketplace.security.events.view|marketplace.backup.view|marketplace.recovery_test.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/security/access-reviews/route.ts; route exports, imported handler chain and server permission authority inspected."
