"capability_id","batch","canonical_workspace","capability_family","capability_name","operator_purpose","canonical_route","interaction_surface","source_pages","source_components","source_api_routes","repository_service_authority","mutation_authority","lifecycle_authority","permission_authority","related_objects","downstream_effects","approved_design_reference","disposition","implementation_status","verification_status","source_review_status","evidence_notes"
"CAP-B11-001","B11","Trust & qualité","TRUST QUALITY EXECUTIVE COMMAND CENTER","TRUST QUALITY EXECUTIVE COMMAND CENTER","Trust health pressure portfolio SOP assessment complaint evidence badge and CAPA control planes are exposed with canonical drilldown.","/angelcare-marketplace/admin/trust","Contextual lifecycle decision desks on linked authorities","/angelcare-marketplace/admin/action-center|/angelcare-marketplace/admin/activation|/angelcare-marketplace/admin/business-pulse|/angelcare-marketplace/admin/command|/angelcare-marketplace/admin/executive-briefs|/angelcare-marketplace/admin/family-requests/:requestId|/angelcare-marketplace/admin/intelligence/academy|/angelcare-marketplace/admin/intelligence/b2b|/angelcare-marketplace/admin/intelligence/categories|/angelcare-marketplace/admin/intelligence/conversion|/angelcare-marketplace/admin/intelligence/customers|/angelcare-marketplace/admin/intelligence/demand|/angelcare-marketplace/admin/intelligence/discovery|/angelcare-marketplace/admin/intelligence/executive|/angelcare-marketplace/admin/intelligence/experiments|/angelcare-marketplace/admin/intelligence/forecasting|/angelcare-marketplace/admin/intelligence/growth|/angelcare-marketplace/admin/intelligence/operations|/angelcare-marketplace/admin/intelligence/partner-os|/angelcare-marketplace/admin/intelligence/revenue|/angelcare-marketplace/admin/intelligence/territories|/angelcare-marketplace/admin/intelligence/trust|/angelcare-marketplace/admin/modules|/angelcare-marketplace/admin/objects/:objectType/:objectId|/angelcare-marketplace/admin/platform-performance/apis|/angelcare-marketplace/admin/platform-performance/database|/angelcare-marketplace/admin/platform-performance/errors|/angelcare-marketplace/admin/platform-performance/media|/angelcare-marketplace/admin/platform-performance|/angelcare-marketplace/admin/platform-performance/routes|/angelcare-marketplace/admin/platform-performance/search|/angelcare-marketplace/admin/product-excellence|/angelcare-marketplace/admin/qa/accessibility|/angelcare-marketplace/admin/qa/contracts|/angelcare-marketplace/admin/qa/data-integrity|/angelcare-marketplace/admin/qa/defects|/angelcare-marketplace/admin/qa/evidence|/angelcare-marketplace/admin/qa/localization|/angelcare-marketplace/admin/qa|/angelcare-marketplace/admin/qa/regression|/angelcare-marketplace/admin/qa/responsive|/angelcare-marketplace/admin/qa/routes|/angelcare-marketplace/admin/qa/security|/angelcare-marketplace/admin/qa/workflows|/angelcare-marketplace/admin/quality-assurance/accessibility|/angelcare-marketplace/admin/quality-assurance/defects|/angelcare-marketplace/admin/quality-assurance/localization|/angelcare-marketplace/admin/quality-assurance|/angelcare-marketplace/admin/quality-assurance/performance|/angelcare-marketplace/admin/quality-assurance/regressions|/angelcare-marketplace/admin/quality-assurance/release|/angelcare-marketplace/admin/quality-assurance/security|/angelcare-marketplace/admin/quality-assurance/suites|/angelcare-marketplace/admin/readiness|/angelcare-marketplace/admin/reality-readiness|/angelcare-marketplace/admin/security-audit|/angelcare-marketplace/admin/trust/audits|/angelcare-marketplace/admin/trust/badges|/angelcare-marketplace/admin/trust/compliance|/angelcare-marketplace/admin/trust/corrective-actions|/angelcare-marketplace/admin/trust/evidence|/angelcare-marketplace/admin/trust/investigations|/angelcare-marketplace/admin/trust/non-conformities|/angelcare-marketplace/admin/trust|/angelcare-marketplace/admin/trust/reports|/angelcare-marketplace/admin/trust/sensitive-content|/angelcare-marketplace/admin/trust/standards|/angelcare-marketplace/admin/workspaces","TrustCommand; AdminWorkspaceContextNav","/api/angelcare-marketplace/admin/activation/run|/api/angelcare-marketplace/admin/activation/summary|/api/angelcare-marketplace/admin/customers/:customerId/addresses/:addressId|/api/angelcare-marketplace/admin/customers/:customerId/addresses|/api/angelcare-marketplace/admin/customers/:customerId/family/children/:childId|/api/angelcare-marketplace/admin/customers/:customerId/family/children|/api/angelcare-marketplace/admin/customers/:customerId/family|/api/angelcare-marketplace/admin/customers/:customerId|/api/angelcare-marketplace/admin/customers|/api/angelcare-marketplace/admin/enterprise-command/pulse|/api/angelcare-marketplace/admin/payments/:paymentIntentId|/api/angelcare-marketplace/admin/reality/:domain/:recordId|/api/angelcare-marketplace/admin/reality/:domain|/api/angelcare-marketplace/admin/reality/health|/api/angelcare-marketplace/admin/suppliers/:supplierId|/api/angelcare-marketplace/admin/workspace-access|/api/angelcare-marketplace/analytics/data-quality|/api/angelcare-marketplace/analytics/metrics|/api/angelcare-marketplace/analytics/refresh|/api/angelcare-marketplace/analytics/snapshots|/api/angelcare-marketplace/analytics/summary|/api/angelcare-marketplace/backoffice/actions/:actionId|/api/angelcare-marketplace/backoffice/actions|/api/angelcare-marketplace/backoffice/approvals/:approvalId/decision|/api/angelcare-marketplace/backoffice/approvals|/api/angelcare-marketplace/backoffice/briefs|/api/angelcare-marketplace/backoffice/objects/:objectType/:objectId/comments|/api/angelcare-marketplace/backoffice/objects/:objectType/:objectId|/api/angelcare-marketplace/backoffice/search|/api/angelcare-marketplace/backoffice/summary|/api/angelcare-marketplace/foundation/audit/export|/api/angelcare-marketplace/foundation/audit|/api/angelcare-marketplace/foundation/configuration|/api/angelcare-marketplace/foundation/modules|/api/angelcare-marketplace/foundation/readiness|/api/angelcare-marketplace/foundation/readiness/sign-off|/api/angelcare-marketplace/growth/experiments/:experimentId/transition|/api/angelcare-marketplace/intelligence/executive|/api/angelcare-marketplace/intelligence/metrics|/api/angelcare-marketplace/intelligence/observations|/api/angelcare-marketplace/launch/approvals|/api/angelcare-marketplace/launch/evidence|/api/angelcare-marketplace/launch/gates/:gateId/update|/api/angelcare-marketplace/launch/gates|/api/angelcare-marketplace/launch/monitoring|/api/angelcare-marketplace/launch/post-launch|/api/angelcare-marketplace/launch/runbooks|/api/angelcare-marketplace/launch/summary|/api/angelcare-marketplace/performance/observations|/api/angelcare-marketplace/qa/checks|/api/angelcare-marketplace/qa/defects/:defectId/transition|/api/angelcare-marketplace/qa/defects|/api/angelcare-marketplace/qa/results|/api/angelcare-marketplace/qa/runs|/api/angelcare-marketplace/qa/suites|/api/angelcare-marketplace/qa/summary|/api/angelcare-marketplace/security/access-reviews|/api/angelcare-marketplace/security/assessments|/api/angelcare-marketplace/security/controls|/api/angelcare-marketplace/security/events|/api/angelcare-marketplace/security/isolation-tests/:testId/execute|/api/angelcare-marketplace/security/isolation-tests|/api/angelcare-marketplace/security/recovery-tests/:testId/transition|/api/angelcare-marketplace/security/recovery-tests|/api/angelcare-marketplace/security/retention|/api/angelcare-marketplace/security/summary|/api/angelcare-marketplace/trust/assessments/:assessmentId/recalculate|/api/angelcare-marketplace/trust/assessments/:assessmentId/transition|/api/angelcare-marketplace/trust/assessments|/api/angelcare-marketplace/trust/capa/:actionId/transition|/api/angelcare-marketplace/trust/capa|/api/angelcare-marketplace/trust/complaints/:complaintId/transition|/api/angelcare-marketplace/trust/complaints|/api/angelcare-marketplace/trust/evidence|/api/angelcare-marketplace/trust/sensitive-reviews/:reviewId/approve|/api/angelcare-marketplace/trust/sensitive-reviews|/api/angelcare-marketplace/trust/sops/:sopId/transition|/api/angelcare-marketplace/trust/sops|/api/angelcare-marketplace/trust/summary","design-system|sovereign-control|production-activation|enterprise-command|family-experience|admin-control-plane|reality-completion|domain|features|components|server|total-commerce-control|launch-assurance|enterprise-closure|admin-excellence|permissions|trust-quality|workspace-access|analytics-security|api|final-authority","POST /api/angelcare-marketplace/admin/activation/run|PATCH /api/angelcare-marketplace/admin/customers/:customerId/addresses/:addressId|POST /api/angelcare-marketplace/admin/customers/:customerId/addresses|PATCH /api/angelcare-marketplace/admin/customers/:customerId/family/children/:childId|POST /api/angelcare-marketplace/admin/customers/:customerId/family/children|PATCH /api/angelcare-marketplace/admin/customers/:customerId/family|PATCH /api/angelcare-marketplace/admin/customers/:customerId|POST /api/angelcare-marketplace/admin/customers|PATCH /api/angelcare-marketplace/admin/payments/:paymentIntentId|PATCH /api/angelcare-marketplace/admin/reality/:domain/:recordId|POST /api/angelcare-marketplace/admin/reality/:domain|PATCH /api/angelcare-marketplace/admin/suppliers/:supplierId|POST /api/angelcare-marketplace/admin/workspace-access|POST /api/angelcare-marketplace/analytics/refresh|PATCH /api/angelcare-marketplace/backoffice/actions/:actionId|POST /api/angelcare-marketplace/backoffice/approvals/:approvalId/decision|POST /api/angelcare-marketplace/backoffice/objects/:objectType/:objectId/comments|POST /api/angelcare-marketplace/backoffice/objects/:objectType/:objectId|POST /api/angelcare-marketplace/growth/experiments/:experimentId/transition|POST /api/angelcare-marketplace/launch/gates/:gateId/update|POST /api/angelcare-marketplace/qa/defects/:defectId/transition|POST /api/angelcare-marketplace/security/isolation-tests/:testId/execute|POST /api/angelcare-marketplace/security/recovery-tests/:testId/transition|POST /api/angelcare-marketplace/trust/assessments/:assessmentId/recalculate|POST /api/angelcare-marketplace/trust/assessments/:assessmentId/transition|POST /api/angelcare-marketplace/trust/capa/:actionId/transition|POST /api/angelcare-marketplace/trust/complaints/:complaintId/transition|POST /api/angelcare-marketplace/trust/sensitive-reviews/:reviewId/approve|POST /api/angelcare-marketplace/trust/sops/:sopId/transition|POST /api/angelcare-marketplace/trust/sops","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.backoffice.actions.view|marketplace.commerce.view|marketplace.publication.manage|marketplace.admin.access|marketplace.backoffice.cockpit.view|marketplace.backoffice.briefs.view|marketplace.family.admin.view|marketplace.modules.view|marketplace.modules.create|marketplace.modules.update|marketplace.backoffice.objects.view|marketplace.qa.view|marketplace.qa.defects.manage|marketplace.readiness.view|marketplace.readiness.update|marketplace.readiness.sign_off|marketplace.module.css|marketplace.audit.view|marketplace.audit.export|marketplace.trust.view|marketplace.compliance.review|marketplace.quality.view|marketplace.quality.corrective_actions.manage|marketplace.sensitive_content.review|marketplace.sensitive_content.approve|marketplace.family.admin.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.finance.exceptions.approve|marketplace.operations.missions.create|marketplace.operations.view|marketplace.catalog.suppliers.manage|marketplace.catalog.suppliers.view|AUTHENTICATED_MARKETPLACE_CONTEXT|WORKSPACE_ACCESS_AUTHORITY|marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.security.view|marketplace.security.access_review|marketplace.security.isolation.review|marketplace.security.events.view|marketplace.backup.view|marketplace.recovery_test.approve|marketplace.backoffice.command.view|marketplace.backoffice.search|marketplace.backoffice.approvals.view|marketplace.backoffice.approvals.create|marketplace.backoffice.approvals.decide|marketplace.backoffice.actions.manage|marketplace.backoffice.objects.comment|marketplace.modules.enable|marketplace.modules.disable|marketplace.modules.archive|marketplace.feature_flags.view|marketplace.feature_flags.manage|marketplace.configuration.view|marketplace.configuration.manage|marketplace.audit.exported|marketplace.intelligence.view|marketplace.growth.view|marketplace.performance.view|marketplace.launch.view|marketplace.launch.monitoring|marketplace.growth.experiments.manage|marketplace.launch.approve|marketplace.launch.gates.manage|marketplace.launch.release.approve|marketplace.trust.sops.manage|marketplace.quality.assessments.manage|marketplace.complaints.manage|marketplace.complaints.view","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/01_TRUST_QUALITY_EXECUTIVE_COMMAND_CENTER.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","Purpose-built executive assurance command uses computed source summaries and links every real control plane; no fabricated trust score or action. Canonical source: app/angelcare-marketplace/(protected)/admin/trust/page.tsx."
"CAP-B11-002","B11","Trust & qualité","QUALITY CHECK 360 EVIDENCE BADGES","QUALITY CHECK 360 EVIDENCE BADGES","Assessment identity score maturity risk critical findings source object evidence badge effects recalculation and lifecycle are exposed.","/angelcare-marketplace/admin/trust/quality-check-360","Contextual evidence and badge inspector; governed transition dialog","/angelcare-marketplace/admin/trust/quality-check-360","Quality360Command; QualityAssessmentInspector; TrustDecisionDesk","NOT_APPLICABLE","trust-quality","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.quality.view|marketplace.quality.assessments.manage|marketplace.trust.view","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/02_QUALITY_CHECK_360_EVIDENCE_BADGES.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","The dossier correlates persisted assessment object IDs with real evidence and badge records; transitions use the exact validated lifecycle and recalculation RPC. Canonical source: app/angelcare-marketplace/(protected)/admin/trust/quality-check-360/page.tsx."
"CAP-B11-003","B11","Trust & qualité","COMPLAINTS INVESTIGATIONS NONCONFORMITY CAPA","COMPLAINTS INVESTIGATIONS NONCONFORMITY CAPA","Complaint queue owner deadline appeal lifecycle linked nonconformities CAPA effectiveness and governed decisions are exposed.","/angelcare-marketplace/admin/trust/complaints","Contextual investigation inspector; governed complaint and CAPA decision dialogs","/angelcare-marketplace/admin/trust/complaints","ComplaintCommand; ComplaintInvestigationInspector; TrustDecisionDesk; CapaCommand","NOT_APPLICABLE","trust-quality","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.complaints.view|marketplace.complaints.manage|marketplace.quality.view|marketplace.quality.corrective_actions.manage","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/03_COMPLAINTS_INVESTIGATIONS_NONCONFORMITY_CAPA.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","The inspector follows complaint_id and CAPA source_id links; complaint and CAPA state machines remain separate and server validated. Canonical source: app/angelcare-marketplace/(protected)/admin/trust/complaints/page.tsx."
"CAP-B11-004","B11","Trust & qualité","STANDARDS SOPS COMPLIANCE SENSITIVE CONTENT","STANDARDS SOPS COMPLIANCE SENSITIVE CONTENT","Standards SOP creation lifecycle compliance reviews sensitive gates source locale evidence and double approval are reachable within one contextual workspace.","/angelcare-marketplace/admin/trust/sops","Governed SOP create/lifecycle dialogs; sensitive publication decision dialog","/angelcare-marketplace/admin/trust/sops","SopAuthority; SopCreateDesk; TrustDecisionDesk; StandardsAuthority; ComplianceAuthority; SensitiveContentCommand; SensitiveReviewDecisionDesk","NOT_APPLICABLE","trust-quality","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.trust.view|marketplace.trust.sops.manage|marketplace.compliance.review|marketplace.sensitive_content.review|marketplace.sensitive_content.approve","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/04_STANDARDS_SOPS_COMPLIANCE_SENSITIVE_CONTENT.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","SOP create records an operator reason; lifecycle follows source validation; sensitive approval remains blocked by locale translation evidence owner compliance and blocker checks. Canonical source: app/angelcare-marketplace/(protected)/admin/trust/sops/page.tsx."
"CAP-B11-005","B11","Analytics & intelligence","ANALYTICS INTELLIGENCE EXECUTIVE COMMAND","ANALYTICS INTELLIGENCE EXECUTIVE COMMAND","Source-qualified snapshots domain drilldown executive control blockers opportunities security QA and launch posture are exposed.","/angelcare-marketplace/admin/analytics","Governed analytics refresh dialog; contextual executive drilldown","/angelcare-marketplace/admin/analytics/academy|/angelcare-marketplace/admin/analytics/b2b|/angelcare-marketplace/admin/analytics/data-quality|/angelcare-marketplace/admin/analytics/families|/angelcare-marketplace/admin/analytics/finance|/angelcare-marketplace/admin/analytics/operations|/angelcare-marketplace/admin/analytics|/angelcare-marketplace/admin/analytics/providers|/angelcare-marketplace/admin/analytics/territories|/angelcare-marketplace/admin/analytics/trust","AnalyticsCommand; AnalyticsRefreshDesk; ExecutiveControlCommand","NOT_APPLICABLE","analytics-security","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.intelligence.view","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/05_ANALYTICS_INTELLIGENCE_EXECUTIVE_COMMAND.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","The former generic executive link redirects to the real Executive Control command; refresh calls the canonical analytics RPC and no forecast or KPI is fabricated. Canonical source: app/angelcare-marketplace/(protected)/admin/analytics/page.tsx."
"CAP-B11-006","B11","Analytics & intelligence","METRIC REGISTRY DATA QUALITY DOMAIN INTELLIGENCE","METRIC REGISTRY DATA QUALITY DOMAIN INTELLIGENCE","Metric definitions calculation sources owner versions snapshots exclusions quality and investigation handoff are exposed.","/angelcare-marketplace/admin/analytics/marketplace","Governed refresh; source snapshot to investigation action dialog","/angelcare-marketplace/admin/analytics/marketplace","MetricRegistry; DataQualityCommand; AnalyticsToIntelligence; AnalyticsRefreshDesk","NOT_APPLICABLE","analytics-security","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.intelligence.manage","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/06_METRIC_REGISTRY_DATA_QUALITY_DOMAIN_INTELLIGENCE.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","Metric Registry never infers values; Data Quality exceptions can become persisted intelligence investigations through the existing authority. Canonical source: app/angelcare-marketplace/(protected)/admin/analytics/marketplace/page.tsx."
"CAP-B11-007","B11","Analytics & intelligence","BUSINESS PULSE FORECASTING EXECUTIVE BRIEFS","BUSINESS PULSE FORECASTING EXECUTIVE BRIEFS","Live bounded business events accepted observations governed recommendations decisions measured outcomes and versioned executive briefs are reachable.","/angelcare-marketplace/admin/executive-control","Governed intelligence decision workflow and drilldown","/angelcare-marketplace/admin/executive-control/categories|/angelcare-marketplace/admin/executive-control/conversion|/angelcare-marketplace/admin/executive-control/customers|/angelcare-marketplace/admin/executive-control/demand|/angelcare-marketplace/admin/executive-control/discovery|/angelcare-marketplace/admin/executive-control/executive|/angelcare-marketplace/admin/executive-control/growth|/angelcare-marketplace/admin/executive-control/launch|/angelcare-marketplace/admin/executive-control/operations|/angelcare-marketplace/admin/executive-control|/angelcare-marketplace/admin/executive-control/performance|/angelcare-marketplace/admin/executive-control/qa|/angelcare-marketplace/admin/executive-control/revenue|/angelcare-marketplace/admin/executive-control/security|/angelcare-marketplace/admin/executive-control/territories|/angelcare-marketplace/admin/executive-control/trust","ExecutiveControlCommand; BusinessPulseCommand; executive briefs registry; IntelligenceDecisionCommand","NOT_APPLICABLE","executive-control-center","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.intelligence.view|marketplace.backoffice.briefs.view","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/07_BUSINESS_PULSE_FORECASTING_EXECUTIVE_BRIEFS.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","Forecasting and recommendations remain source-labelled decision records; no fake AI confidence significance or forecast is introduced. Canonical source: app/angelcare-marketplace/(protected)/admin/executive-control/page.tsx."
"CAP-B11-008","B11","Paramètres & gouvernance","SECURITY ACCESS ISOLATION RECOVERY COMMAND","SECURITY ACCESS ISOLATION RECOVERY COMMAND","Access reviews isolation matrix security events retention backups recovery RPO RTO evidence and separation context are exposed.","/angelcare-marketplace/admin/security","Governed isolation evidence and recovery transition dialogs","/angelcare-marketplace/admin/security/access|/angelcare-marketplace/admin/security/audit|/angelcare-marketplace/admin/security/backups|/angelcare-marketplace/admin/security/data-exposure|/angelcare-marketplace/admin/security/data-retention|/angelcare-marketplace/admin/security/events|/angelcare-marketplace/admin/security/incidents|/angelcare-marketplace/admin/security|/angelcare-marketplace/admin/security/rbac|/angelcare-marketplace/admin/security/recovery|/angelcare-marketplace/admin/security/separation-of-duties|/angelcare-marketplace/admin/security/tenant-isolation|/angelcare-marketplace/admin/security/territory-isolation|/angelcare-marketplace/admin/security/workspace-access","SecurityCommand; SecurityGovernanceDesk; SecurityRegisters","NOT_APPLICABLE","reality-completion|analytics-security|workspace-access","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.security.view|marketplace.security.isolation.review|marketplace.recovery_test.approve|marketplace.security.events.view|marketplace.admin.access|marketplace.security.access_review|marketplace.backup.view","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/08_SECURITY_ACCESS_ISOLATION_RECOVERY_COMMAND.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","Canonical Security no longer renders a generic wrapper; expected-denial evidence and recovery lifecycle call the existing audited RPCs. Canonical source: app/angelcare-marketplace/(protected)/admin/security/page.tsx."
"CAP-B11-009","B11","Paramètres & gouvernance","PLATFORM CONFIGURATION MODULES WORKSPACES PRODUCT EXCELLENCE","PLATFORM CONFIGURATION MODULES WORKSPACES PRODUCT EXCELLENCE","Configuration protected values modules lifecycle fifteen workspaces product excellence security QA readiness launch and activation are exposed.","/angelcare-marketplace/admin/configuration","Existing governed configuration module and readiness modals","/angelcare-marketplace/admin/configuration","GovernanceCommand; ConfigurationClient; ModuleRegistryClient; WorkspaceRegistryCommand; ProductExcellenceCommand","NOT_APPLICABLE","domain|components|features|design-system|server","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.configuration.view|marketplace.configuration.manage|marketplace.modules.view|marketplace.workspace.access|marketplace.readiness.view","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/09_PLATFORM_CONFIGURATION_MODULES_WORKSPACES_PRODUCT_EXCELLENCE.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","A purpose-built governance command now frames the existing mature editors; helper-derived permissions prevent master-workspace operators from receiving false read-only UI. Canonical source: app/angelcare-marketplace/(protected)/admin/configuration/page.tsx."
"CAP-B11-010","B11","Paramètres & gouvernance","QA LAUNCH READINESS ACTIVATION RELEASE AUTHORITY","QA LAUNCH READINESS ACTIVATION RELEASE AUTHORITY","QA runs defects gates evidence approvals runbooks readiness activation release lifecycle rollback and post-launch monitoring are exposed.","/angelcare-marketplace/admin/launch","Governed defect gate release readiness sign-off and activation dialogs","/angelcare-marketplace/admin/launch/approvals|/angelcare-marketplace/admin/launch/defects|/angelcare-marketplace/admin/launch/evidence|/angelcare-marketplace/admin/launch/gates|/angelcare-marketplace/admin/launch/monitoring|/angelcare-marketplace/admin/launch|/angelcare-marketplace/admin/launch/readiness|/angelcare-marketplace/admin/launch/release|/angelcare-marketplace/admin/launch/rollback|/angelcare-marketplace/admin/launch/runbook","LaunchCommand; LaunchDecisionDesk; QaCommand; QaDefectDecisionDesk; ReadinessClient; ActivationCommand; LaunchRegisters","NOT_APPLICABLE","reality-completion|launch-assurance","NOT_APPLICABLE","SOURCE_COMPONENT_AND_HANDLER_LIFECYCLE","marketplace.launch.view|marketplace.launch.gates.manage|marketplace.launch.release.approve|marketplace.qa.view|marketplace.qa.defects.manage|marketplace.readiness.update|marketplace.publication.manage","Canonical and contextual objects exposed by the implemented surface","Effects remain governed by the cited repository/API mutations and source lifecycle.","docs/admin-design/batch-11/ANGELCARE_MARKETPLACE_ADMIN_BATCH_11_FINAL_EXCELLENCE/10_QA_LAUNCH_READINESS_ACTIVATION_RELEASE_AUTHORITY.png","EXPOSED_CANONICALLY","IMPLEMENTED_RUNTIME_VERIFICATION_PENDING","STATIC_VERIFIED_RUNTIME_GATE","SOURCE_REVIEWED","Canonical Launch is a real control room; dedicated routes expose gates evidence approvals releases post-launch and compatibility redirects; controlled approval rechecks all mandatory blockers server-side. Canonical source: app/angelcare-marketplace/(protected)/admin/launch/page.tsx."
