"source_item_id","source_kind","source_file","route","batch_mapping","exported_symbols","imports","referenced_components","repository_service_symbols","redirect_information","operator_relevance","capability_ids","review_status","authority_classification","final_disposition","evidence"
"API-811","API_ROUTE","app/api/angelcare-marketplace/conversion/sessions/route.ts","/api/angelcare-marketplace/conversion/sessions","B04","GET|POST","@/angelcare-marketplace/conversion-universe/api-handlers","conversion-universe/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/conversion/sessions/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-812","API_ROUTE","app/api/angelcare-marketplace/crm/accounts/route.ts","/api/angelcare-marketplace/crm/accounts","UNMAPPED","GET","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/accounts/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-813","API_ROUTE","app/api/angelcare-marketplace/crm/leads/route.ts","/api/angelcare-marketplace/crm/leads","UNMAPPED","GET|POST","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/leads/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-814","API_ROUTE","app/api/angelcare-marketplace/crm/opportunities/[opportunityId]/transition/route.ts","/api/angelcare-marketplace/crm/opportunities/:opportunityId/transition","UNMAPPED","POST","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/opportunities/[opportunityId]/transition/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-815","API_ROUTE","app/api/angelcare-marketplace/crm/opportunities/route.ts","/api/angelcare-marketplace/crm/opportunities","UNMAPPED","GET|POST","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/opportunities/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-816","API_ROUTE","app/api/angelcare-marketplace/crm/quotes/[quoteId]/approval/route.ts","/api/angelcare-marketplace/crm/quotes/:quoteId/approval","UNMAPPED","POST","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/quotes/[quoteId]/approval/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-817","API_ROUTE","app/api/angelcare-marketplace/crm/quotes/[quoteId]/transition/route.ts","/api/angelcare-marketplace/crm/quotes/:quoteId/transition","UNMAPPED","POST","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/quotes/[quoteId]/transition/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-818","API_ROUTE","app/api/angelcare-marketplace/crm/quotes/route.ts","/api/angelcare-marketplace/crm/quotes","B04","GET|POST","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/quotes/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-819","API_ROUTE","app/api/angelcare-marketplace/crm/summary/route.ts","/api/angelcare-marketplace/crm/summary","UNMAPPED","GET","@/angelcare-marketplace/commercial-pipeline/api-handlers","commercial-pipeline/api-handlers","NONE","NONE","YES","CAP-B04-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/crm/summary/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-820","API_ROUTE","app/api/angelcare-marketplace/customer/auth/login/route.ts","/api/angelcare-marketplace/customer/auth/login","UNMAPPED","POST","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/login/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-821","API_ROUTE","app/api/angelcare-marketplace/customer/auth/logout/route.ts","/api/angelcare-marketplace/customer/auth/logout","UNMAPPED","POST","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/logout/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-822","API_ROUTE","app/api/angelcare-marketplace/customer/auth/magic-link/route.ts","/api/angelcare-marketplace/customer/auth/magic-link","UNMAPPED","POST","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/magic-link/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-823","API_ROUTE","app/api/angelcare-marketplace/customer/auth/password/route.ts","/api/angelcare-marketplace/customer/auth/password","UNMAPPED","PATCH","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/password/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-824","API_ROUTE","app/api/angelcare-marketplace/customer/auth/phone-otp/route.ts","/api/angelcare-marketplace/customer/auth/phone-otp","UNMAPPED","POST","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/phone-otp/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-825","API_ROUTE","app/api/angelcare-marketplace/customer/auth/recover/route.ts","/api/angelcare-marketplace/customer/auth/recover","UNMAPPED","POST","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/recover/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-826","API_ROUTE","app/api/angelcare-marketplace/customer/auth/register/route.ts","/api/angelcare-marketplace/customer/auth/register","UNMAPPED","POST","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/auth/register/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-827","API_ROUTE","app/api/angelcare-marketplace/customer/me/route.ts","/api/angelcare-marketplace/customer/me","UNMAPPED","GET","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/me/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-828","API_ROUTE","app/api/angelcare-marketplace/customer/portfolio/route.ts","/api/angelcare-marketplace/customer/portfolio","UNMAPPED","GET","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/portfolio/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-829","API_ROUTE","app/api/angelcare-marketplace/customer/sessions/route.ts","/api/angelcare-marketplace/customer/sessions","UNMAPPED","GET|DELETE","@/angelcare-marketplace/customer-commerce/api-handlers","customer-commerce/api-handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/customer/sessions/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-830","API_ROUTE","app/api/angelcare-marketplace/development/activities/[activityId]/transition/route.ts","/api/angelcare-marketplace/development/activities/:activityId/transition","UNMAPPED","POST","@/angelcare-marketplace/development-engine/api-handlers","development-engine/api-handlers","NONE","NONE","YES","CAP-B08-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/development/activities/[activityId]/transition/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-831","API_ROUTE","app/api/angelcare-marketplace/development/activities/route.ts","/api/angelcare-marketplace/development/activities","UNMAPPED","GET|POST","@/angelcare-marketplace/development-engine/api-handlers","development-engine/api-handlers","NONE","NONE","YES","CAP-B08-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/development/activities/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-832","API_ROUTE","app/api/angelcare-marketplace/development/categories/route.ts","/api/angelcare-marketplace/development/categories","UNMAPPED","GET","@/angelcare-marketplace/development-engine/api-handlers","development-engine/api-handlers","NONE","NONE","YES","CAP-B08-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/development/categories/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-833","API_ROUTE","app/api/angelcare-marketplace/development/kits/route.ts","/api/angelcare-marketplace/development/kits","UNMAPPED","GET","@/angelcare-marketplace/development-engine/api-handlers","development-engine/api-handlers","NONE","NONE","YES","CAP-B08-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/development/kits/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-834","API_ROUTE","app/api/angelcare-marketplace/development/summary/route.ts","/api/angelcare-marketplace/development/summary","UNMAPPED","GET","@/angelcare-marketplace/development-engine/api-handlers","development-engine/api-handlers","NONE","NONE","YES","CAP-B08-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/development/summary/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-835","API_ROUTE","app/api/angelcare-marketplace/development/supplier-specs/route.ts","/api/angelcare-marketplace/development/supplier-specs","UNMAPPED","GET","@/angelcare-marketplace/development-engine/api-handlers","development-engine/api-handlers","NONE","NONE","YES","CAP-B08-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/development/supplier-specs/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-836","API_ROUTE","app/api/angelcare-marketplace/discovery/search/route.ts","/api/angelcare-marketplace/discovery/search","B06","GET","next/server|@/angelcare-marketplace/catalog-discovery/repository|@/angelcare-marketplace/catalog-discovery/types","catalog-discovery/repository|catalog-discovery/types","repository","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/discovery/search/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-837","API_ROUTE","app/api/angelcare-marketplace/family/account/route.ts","/api/angelcare-marketplace/family/account","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/account/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-838","API_ROUTE","app/api/angelcare-marketplace/family/children/[childId]/route.ts","/api/angelcare-marketplace/family/children/:childId","UNMAPPED","GET","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/children/[childId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-839","API_ROUTE","app/api/angelcare-marketplace/family/children/route.ts","/api/angelcare-marketplace/family/children","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/children/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-840","API_ROUTE","app/api/angelcare-marketplace/family/dashboard/route.ts","/api/angelcare-marketplace/family/dashboard","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/dashboard/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-841","API_ROUTE","app/api/angelcare-marketplace/family/diagnostics/route.ts","/api/angelcare-marketplace/family/diagnostics","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/diagnostics/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-842","API_ROUTE","app/api/angelcare-marketplace/family/missions/[missionId]/route.ts","/api/angelcare-marketplace/family/missions/:missionId","UNMAPPED","GET","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/missions/[missionId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-843","API_ROUTE","app/api/angelcare-marketplace/family/missions/route.ts","/api/angelcare-marketplace/family/missions","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/missions/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-844","API_ROUTE","app/api/angelcare-marketplace/family/requests/[requestId]/route.ts","/api/angelcare-marketplace/family/requests/:requestId","UNMAPPED","GET","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/requests/[requestId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-845","API_ROUTE","app/api/angelcare-marketplace/family/requests/route.ts","/api/angelcare-marketplace/family/requests","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/requests/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-846","API_ROUTE","app/api/angelcare-marketplace/family/support/[ticketId]/messages/route.ts","/api/angelcare-marketplace/family/support/:ticketId/messages","UNMAPPED","POST","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/support/[ticketId]/messages/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-847","API_ROUTE","app/api/angelcare-marketplace/family/support/[ticketId]/route.ts","/api/angelcare-marketplace/family/support/:ticketId","UNMAPPED","GET","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/support/[ticketId]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-848","API_ROUTE","app/api/angelcare-marketplace/family/support/route.ts","/api/angelcare-marketplace/family/support","UNMAPPED","NONE","@/angelcare-marketplace/family-experience/api-handlers","family-experience/api-handlers","NONE","NONE","NO_INTERNAL_ONLY","NOT_APPLICABLE","SOURCE_REVIEWED","INTERNAL_SYSTEM_AUTHORITY","INTERNAL_ONLY_NOT_OPERATOR_FACING","app/api/angelcare-marketplace/family/support/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-849","API_ROUTE","app/api/angelcare-marketplace/finance/invoice-readiness/evaluate/route.ts","/api/angelcare-marketplace/finance/invoice-readiness/evaluate","B10","POST","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/invoice-readiness/evaluate/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-850","API_ROUTE","app/api/angelcare-marketplace/finance/invoice-readiness/route.ts","/api/angelcare-marketplace/finance/invoice-readiness","B10","GET","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/invoice-readiness/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-851","API_ROUTE","app/api/angelcare-marketplace/finance/margin-exceptions/[exceptionId]/decision/route.ts","/api/angelcare-marketplace/finance/margin-exceptions/:exceptionId/decision","UNMAPPED","POST","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/margin-exceptions/[exceptionId]/decision/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-852","API_ROUTE","app/api/angelcare-marketplace/finance/margin-exceptions/route.ts","/api/angelcare-marketplace/finance/margin-exceptions","B10","GET","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/margin-exceptions/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-853","API_ROUTE","app/api/angelcare-marketplace/finance/price-books/[priceBookId]/transition/route.ts","/api/angelcare-marketplace/finance/price-books/:priceBookId/transition","UNMAPPED","POST","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/price-books/[priceBookId]/transition/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-854","API_ROUTE","app/api/angelcare-marketplace/finance/price-books/route.ts","/api/angelcare-marketplace/finance/price-books","B10","GET|POST","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","OPERATOR_CAPABILITY_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/price-books/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-855","API_ROUTE","app/api/angelcare-marketplace/finance/price-rules/[priceRuleId]/evaluate/route.ts","/api/angelcare-marketplace/finance/price-rules/:priceRuleId/evaluate","UNMAPPED","POST","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/price-rules/[priceRuleId]/evaluate/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-856","API_ROUTE","app/api/angelcare-marketplace/finance/price-rules/route.ts","/api/angelcare-marketplace/finance/price-rules","B10","GET","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/price-rules/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-857","API_ROUTE","app/api/angelcare-marketplace/finance/reconciliation/[eventId]/resolve/route.ts","/api/angelcare-marketplace/finance/reconciliation/:eventId/resolve","UNMAPPED","POST","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/reconciliation/[eventId]/resolve/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-858","API_ROUTE","app/api/angelcare-marketplace/finance/reconciliation/route.ts","/api/angelcare-marketplace/finance/reconciliation","B10","GET","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/reconciliation/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-859","API_ROUTE","app/api/angelcare-marketplace/finance/revenue-streams/route.ts","/api/angelcare-marketplace/finance/revenue-streams","B10","GET","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/revenue-streams/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-860","API_ROUTE","app/api/angelcare-marketplace/finance/summary/route.ts","/api/angelcare-marketplace/finance/summary","B10","GET","@/angelcare-marketplace/finance-authority/api-handlers","finance-authority/api-handlers","authority","NONE","YES","CAP-B10-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/finance/summary/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-861","API_ROUTE","app/api/angelcare-marketplace/foundation/audit/export/route.ts","/api/angelcare-marketplace/foundation/audit/export","B11","NONE","@/angelcare-marketplace/api/handlers","api/handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/foundation/audit/export/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-862","API_ROUTE","app/api/angelcare-marketplace/foundation/audit/route.ts","/api/angelcare-marketplace/foundation/audit","B11","NONE","@/angelcare-marketplace/api/handlers","api/handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/foundation/audit/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-863","API_ROUTE","app/api/angelcare-marketplace/foundation/configuration/[key]/route.ts","/api/angelcare-marketplace/foundation/configuration/:key","UNMAPPED","PATCH","@/angelcare-marketplace/api/handlers","api/handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_MUTATION_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/foundation/configuration/[key]/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-864","API_ROUTE","app/api/angelcare-marketplace/foundation/configuration/route.ts","/api/angelcare-marketplace/foundation/configuration","B11","NONE","@/angelcare-marketplace/api/handlers","api/handlers","NONE","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/foundation/configuration/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"API-865","API_ROUTE","app/api/angelcare-marketplace/foundation/context/route.ts","/api/angelcare-marketplace/foundation/context","UNMAPPED","NONE","@/angelcare-marketplace/api/handlers","api/handlers","NONE","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","SUPPORTING_READ_AUTHORITY","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/api/angelcare-marketplace/foundation/context/route.ts; source imports/handlers reconciled against completed approved-screen and Batch evidence."
