file,line,risk,matches,code
lib/email-os-core/angelcare-email-templates.ts,3666,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Rapport performance », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nM"
lib/email-os-core/angelcare-email-templates.ts,3692,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Escalade branding », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMer"
lib/email-os-core/angelcare-email-templates.ts,3718,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Brief campagne », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci "
lib/email-os-core/angelcare-email-templates.ts,3744,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Relance contenu », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci"
lib/email-os-core/angelcare-email-templates.ts,3770,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Validation message », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMe"
lib/email-os-core/angelcare-email-templates.ts,3796,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Coordination influence », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :"
lib/email-os-core/angelcare-email-templates.ts,3822,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Annonce activation », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMe"
lib/email-os-core/angelcare-email-templates.ts,3848,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Bilan campagne », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci "
lib/email-os-core/angelcare-email-templates.ts,3874,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Alerte critique », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci"
lib/email-os-core/angelcare-email-templates.ts,3900,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Escalade immédiate », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMe"
lib/email-os-core/angelcare-email-templates.ts,3926,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Incident majeur », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci"
lib/email-os-core/angelcare-email-templates.ts,3952,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Blocage opérationnel », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\n"
lib/email-os-core/angelcare-email-templates.ts,3978,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Interruption service », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\n"
lib/email-os-core/angelcare-email-templates.ts,4004,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Priorité absolue », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerc"
lib/email-os-core/angelcare-email-templates.ts,4030,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Plan correction », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci"
lib/email-os-core/angelcare-email-templates.ts,4056,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Communication urgence », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\"
lib/email-os-core/angelcare-email-templates.ts,4082,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Rapport incident », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerc"
lib/email-os-core/angelcare-email-templates.ts,4108,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Clôture crise », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci d"
lib/email-os-core/angelcare-email-templates.ts,4134,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Déploiement terrain », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nM"
lib/email-os-core/angelcare-email-templates.ts,4160,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Brief mission », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci d"
lib/email-os-core/angelcare-email-templates.ts,4186,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Confirmation présence », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\"
lib/email-os-core/angelcare-email-templates.ts,4212,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Validation rapport terrain », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demand"
lib/email-os-core/angelcare-email-templates.ts,4238,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Incident terrain », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerc"
lib/email-os-core/angelcare-email-templates.ts,4264,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Affectation zone », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerc"
lib/email-os-core/angelcare-email-templates.ts,4290,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Relance équipe terrain », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :"
lib/email-os-core/angelcare-email-templates.ts,4316,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Contrôle qualité terrain », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée"
lib/email-os-core/angelcare-email-templates.ts,4342,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Planning intervention », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\"
lib/email-os-core/angelcare-email-templates.ts,4368,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Clôture mission », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci"
lib/email-os-core/angelcare-email-templates.ts,4394,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Contrôle qualité », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerc"
lib/email-os-core/angelcare-email-templates.ts,4420,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Non-conformité », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci "
lib/email-os-core/angelcare-email-templates.ts,4446,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Plan amélioration », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMer"
lib/email-os-core/angelcare-email-templates.ts,4472,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Validation correction », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\"
lib/email-os-core/angelcare-email-templates.ts,4498,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Audit interne », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci d"
lib/email-os-core/angelcare-email-templates.ts,4524,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Feedback qualité », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerc"
lib/email-os-core/angelcare-email-templates.ts,4550,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Suivi standard », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci "
lib/email-os-core/angelcare-email-templates.ts,4576,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Rapport qualité », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMerci"
lib/email-os-core/angelcare-email-templates.ts,4602,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client intéressé sans réponse », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction dem"
lib/email-os-core/angelcare-email-templates.ts,4628,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client hésitant sur le prix », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction deman"
lib/email-os-core/angelcare-email-templates.ts,4654,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client demande rappel WhatsApp », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction de"
lib/email-os-core/angelcare-email-templates.ts,4680,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client à forte valeur », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\"
lib/email-os-core/angelcare-email-templates.ts,4706,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client insatisfait », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMe"
lib/email-os-core/angelcare-email-templates.ts,4732,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client à réactiver », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :\nMe"
lib/email-os-core/angelcare-email-templates.ts,4758,review,angelcare_text_logo,"""body"": ""Bonjour,\n\nDans le cadre de « Client demande urgence », merci de traiter le sujet suivant : [SUJET À MODIFIER].\n\nContexte opérationnel :\n- Client / entreprise / personne concernée : [NOM À MODIFIER]\n- Service ou projet : [SERVICE / PROJET À MODIFIER]\n- Responsable : [RESPONSABLE À MODIFIER]\n- Priorité : [PRIORITÉ À MODIFIER]\n- Date limite : [DATE LIMITE À MODIFIER]\n\nPoints importants :\n- [POINT 1 À MODIFIER]\n- [POINT 2 À MODIFIER]\n- [POINT 3 À MODIFIER]\n\nAction demandée :"
